index,x,y
3846,642192.969045,-627981.852718
3847,642209.4549,-627962.758901
3848,642225.764539,-627943.443866
3849,642241.701548,-627923.758676
3850,642257.183923,-627903.661164
3851,642272.160858,-627883.13886
3852,642286.578872,-627862.183185
3853,642300.38219,-627840.789497
3854,642312.903915,-627818.604655
3855,642324.835639,-627796.095822
3856,642336.01769,-627773.205348
3857,642346.486279,-627749.989004
3858,642356.381241,-627726.546865
3859,642365.763026,-627702.928857
3860,642374.555758,-627679.120691
3861,642382.807318,-627655.165103
3862,642388.849984,-627630.443047
3863,642396.045898,-627606.29808
3864,642402.900257,-627582.131487
3865,642409.453755,-627557.963806
3866,642415.712364,-627533.802157
3867,642421.676152,-627509.646946
3868,642427.346424,-627485.49095
3869,642432.724679,-627461.326881
3870,642437.812158,-627437.148066
3871,642442.826433,-627412.992199
3872,642447.556608,-627388.802966
3873,642451.9976,-627364.574452
3874,642456.252492,-627340.317756
3875,642460.005283,-627315.982619
3876,642463.458887,-627291.600102
3877,642466.61263,-627267.168079
3878,642469.460331,-627242.68453
3879,642471.991322,-627218.148029
3880,642474.194682,-627193.558267
3881,642476.059405,-627168.916033
3882,642477.574436,-627144.223182
3883,642478.916324,-627119.4828
3884,642479.939417,-627094.692125
3885,642480.581835,-627069.855189
3886,642480.83251,-627044.97778
3887,642481.124813,-627020.040718
3888,642480.407727,-626995.107814
3889,642479.295262,-626970.158786
3890,642477.784821,-626945.200623
3891,642475.873882,-626920.240655
3892,642473.559983,-626895.286541
3893,642470.840717,-626870.346256
3894,642467.713724,-626845.428085
3895,642464.306748,-626820.518749
3896,642460.581442,-626795.628562
3897,642456.438149,-626770.781997
3898,642451.874103,-626745.988826
3899,642446.886647,-626721.259097
3900,642441.473245,-626696.603127
3901,642435.6315,-626672.031481
3902,642429.360546,-626647.554611
3903,642422.598612,-626623.199564
3904,642415.319781,-626598.986466
3905,642407.646915,-626574.893172
3906,642399.598768,-626550.923569
3907,642391.197109,-626527.079883
3908,642382.463746,-626503.363499
3909,642373.420404,-626479.775016
3910,642364.088688,-626456.314283
3911,642354.490038,-626432.980432
3912,642344.645689,-626409.771915
3913,642334.576637,-626386.686542
3914,642324.303604,-626363.721524
3915,642313.847016,-626340.873354
3916,642303.225547,-626318.134699
3917,642292.456236,-626295.495092
3918,642281.555808,-626272.943739
3919,642270.540893,-626250.469728
3920,642259.428047,-626228.062056
3921,642248.233584,-626205.709762
3922,642236.968964,-626183.404176
3923,642225.64058,-626161.139262
3924,642214.254693,-626138.909387
3925,642202.81716,-626116.709448
3926,642191.332197,-626094.535512
3927,642179.803797,-626072.384116
3928,642168.236089,-626050.252074
3929,642156.63333,-626028.136443
3930,642144.999893,-626006.034509
3931,642133.340257,-625983.94376
3932,642121.658997,-625961.861865
3933,642109.960772,-625939.786652
3934,642098.250316,-625917.716084
3935,642086.532427,-625895.648236
3936,642074.811956,-625873.581277
3937,642063.093796,-625851.513442
3938,642051.382872,-625829.443014
3939,642039.684131,-625807.368298
3940,642028.002533,-625785.287603
3941,642016.343036,-625763.199215
3942,642004.71059,-625741.101378
3943,641993.110125,-625718.992273
3944,641981.54654,-625696.86999
3945,641970.024696,-625674.732511
3946,641958.549401,-625652.577688
3947,641947.125401,-625630.403219
3948,641935.757372,-625608.206625
3949,641924.449919,-625585.985259
3950,641913.207783,-625563.736776
3951,641902.035653,-625541.458962
3952,641890.937866,-625519.149066
3953,641879.918624,-625496.804053
3954,641868.982194,-625474.421052
3955,641858.132912,-625451.997353
3956,641847.375181,-625429.530407
3957,641836.713463,-625407.01781
3958,641826.152281,-625384.4573
3959,641815.696214,-625361.846739
3960,641805.349889,-625339.184114
3961,641795.117648,-625316.467668
3962,641785.002348,-625293.696399
3963,641775.006443,-625270.869555
3964,641765.13093,-625247.987065
3965,641755.372543,-625225.050674
3966,641745.727238,-625202.062409
3967,641736.19095,-625179.024253
3968,641726.759597,-625155.938144
3969,641717.429079,-625132.805977
3970,641708.195276,-625109.629609
3971,641699.054056,-625086.410857
3972,641690.001269,-625063.151502
3973,641681.032749,-625039.853288
3974,641672.144318,-625016.517926
3975,641663.331784,-624993.147098
3976,641654.590941,-624969.74245
3977,641645.917574,-624946.305606
3978,641637.307452,-624922.838158
3979,641628.756339,-624899.341676
3980,641620.259983,-624875.817706
3981,641611.814128,-624852.267771
3982,641603.414505,-624828.693376
3983,641595.05684,-624805.096007
3984,641586.736851,-624781.477133
3985,641578.450248,-624757.838209
3986,641570.192735,-624734.180676
3987,641561.960012,-624710.505966
3988,641553.747774,-624686.8155
3989,641545.551709,-624663.110689
3990,641537.367505,-624639.392942
3991,641529.190844,-624615.663661
3992,641521.017406,-624591.924245
3993,641512.84288,-624568.176141
3994,641504.66312,-624544.421519
3995,641496.474346,-624520.664021
3996,641488.272806,-624496.90742
3997,641480.05472,-624473.155383
3998,641471.816277,-624449.411453
3999,641463.55363,-624425.679005
4000,641455.26289,-624401.961212
4001,641446.940977,-624378.260699
4002,641438.588712,-624354.578435
4003,641430.208025,-624330.91473
4004,641421.801541,-624307.269372
4005,641413.381201,-624283.638702
4006,641404.965353,-624260.01678
4007,641396.572484,-624236.397612
4008,641388.221097,-624212.775231
4009,641379.929717,-624189.143731
4010,641371.716893,-624165.497307
4011,641363.601207,-624141.830289
4012,641355.601275,-624118.137175
4013,641347.73575,-624094.412672
4014,641340.023335,-624070.651728
4015,641332.482778,-624046.84957
4016,641325.132887,-624023.00174
4017,641317.992527,-623999.10413
4018,641311.080633,-623975.153016
4019,641304.41621,-623951.145101
4020,641298.018342,-623927.077542
4021,641291.906197,-623902.947994
4022,641286.099031,-623878.754642
4023,641280.616196,-623854.49624
4024,641275.477143,-623830.172147
4025,641270.701428,-623805.782365
4026,641265.744848,-623781.426806
4027,641261.61916,-623756.924455
4028,641257.883264,-623732.362395
4029,641254.533208,-623707.745678
4030,641251.564988,-623683.078994
4031,641248.974538,-623658.366631
4032,641246.757725,-623633.612434
4033,641244.910345,-623608.819761
4034,641243.428112,-623583.991448
4035,641242.306658,-623559.129763
4036,641241.541525,-623534.236368
4037,641241.128159,-623509.312276
4038,641240.971315,-623484.359849
4039,641241.017162,-623459.375105
4040,641241.700617,-623434.353611
4041,641242.734379,-623409.300578
4042,641244.114062,-623384.21509
4043,641245.833374,-623359.105227
4044,641247.882863,-623333.983487
4045,641250.252569,-623308.861264
4046,641252.932846,-623283.748768
4047,641255.91447,-623258.654974
4048,641259.188735,-623233.587581
4049,641263.201844,-623208.622904
4050,641267.283651,-623183.676756
4051,641271.637332,-623158.781752
4052,641276.27521,-623133.944331
4053,641281.224704,-623109.174169
4054,641286.513917,-623084.482072
4055,641292.171068,-623059.87994
4056,641298.224365,-623035.380819
4057,641304.652529,-623010.983252
4058,641312.210407,-622986.947625
4059,641319.638415,-622962.869217
4060,641327.554028,-622938.952463
4061,641335.984944,-622915.215895
4062,641344.958276,-622891.679514
4063,641354.498206,-622868.363775
4064,641364.622078,-622845.287425
4065,641376.107159,-622822.883449
4066,641387.660422,-622800.504533
4067,641399.65879,-622778.347608
4068,641412.130153,-622756.434622
4069,641425.225012,-622734.875452
4070,641438.951069,-622713.701126
4071,641453.314015,-622692.944459
4072,641468.317453,-622672.639862
4073,641483.962716,-622652.823074
4074,641500.843978,-622634.046596
4075,641517.85322,-622615.419328
4076,641535.166208,-622597.089674
4077,641552.917319,-622579.195634
4078,641571.142068,-622561.798265
4079,641589.80309,-622544.888901
4080,641608.864237,-622528.456376
4081,641628.291359,-622512.487907
4082,641648.050239,-622496.969709
4083,641668.242379,-622482.059315
4084,641688.680975,-622467.534027
4085,641709.356888,-622453.376531
4086,641730.066423,-622439.285199
4087,641751.010387,-622425.532959
4088,641772.171945,-622412.097806
4089,641793.533781,-622398.957168
4090,641815.078149,-622386.087899
4091,641836.786953,-622373.466345
4092,641858.64183,-622361.068472
4093,641880.624259,-622348.870053
4094,641902.718229,-622336.851666
4095,641924.914275,-622325.006829
4096,641947.203668,-622313.331892
4097,641969.577386,-622301.823834
4098,641992.026212,-622290.480019
4099,642014.541187,-622279.297691
4100,642037.11642,-622268.271749
4101,642059.749913,-622257.394535
4102,642082.438317,-622246.659632
4103,642105.177053,-622236.061514
4104,642127.961583,-622225.594539
4105,642150.787444,-622215.252914
4106,642173.650263,-622205.030687
4107,642196.545788,-622194.921728
4108,642219.46991,-622184.919735
4109,642242.4187,-622175.018228
4110,642265.388442,-622165.210563
4111,642288.375666,-622155.489939
4112,642311.377185,-622145.84942
4113,642334.390138,-622136.281943
4114,642357.411309,-622126.778666
4115,642380.435698,-622117.325279
4116,642403.458618,-622107.906727
4117,642426.475326,-622098.509085
4118,642449.480082,-622089.118545
4119,642472.466462,-622079.721139
4120,642495.427414,-622070.303135
4121,642518.355029,-622060.851122
4122,642541.241209,-622051.351722
4123,642564.078385,-622041.791295
4124,642586.86023,-622032.155638
4125,642609.582376,-622022.429691
4126,642632.243129,-622012.59724
4127,642654.844182,-622002.640633
4128,642677.391329,-621992.540485
4129,642699.895182,-621982.275398
4130,642722.371875,-621971.821677
4131,642744.843785,-621961.153055
4132,642767.340231,-621950.24041
4133,642789.897524,-621939.050432
4134,642813.39074,-621928.790973
4135,642835.92998,-621916.465544
4136,642858.398345,-621903.486219
4137,642880.633261,-621889.71399
4138,642902.454339,-621875.021427
4139,642923.269525,-621858.864842
4140,642942.950747,-621841.317449
4141,642961.807133,-621822.876364
4142,642977.488653,-621801.56846
4143,642993.501443,-621780.835968
4144,643008.504493,-621759.513774
4145,643022.572757,-621737.754313
4146,643034.825623,-621715.062058
4147,643047.594212,-621693.017558
4148,643059.37159,-621670.615974
4149,643070.20258,-621647.921638
4150,643080.749896,-621625.226337
4151,643090.115615,-621602.106625
4152,643098.315039,-621578.603214
4153,643105.454647,-621554.774262
4154,643112.365132,-621530.775368
4155,643117.079261,-621506.247002
4156,643120.283987,-621481.426898
4157,643122.101601,-621456.400101
4158,643121.946267,-621431.252484
4159,643120.689902,-621406.070012
4160,643117.973673,-621380.93118
4161,643113.892441,-621355.908591
4162,643107.650156,-621331.248308
4163,643101.469632,-621306.578898
4164,643094.202452,-621282.146347
4165,643085.946829,-621257.979597
4166,643076.780004,-621234.105088
4167,643066.748653,-621210.555229
4168,643055.597014,-621187.499803
4169,643044.170544,-621164.604887
4170,643031.981216,-621142.125249
4171,643019.079484,-621120.087874
4172,643005.513767,-621098.51795
4173,642991.330356,-621077.439264
4174,642976.838709,-621056.681534
4175,642961.310827,-621036.807109
4176,642945.3122,-621017.414018
4177,642929.118884,-620998.244433
4178,642912.426236,-620979.537799
4179,642895.249508,-620961.285373
4180,642877.606166,-620943.47998
4181,642859.643617,-620925.976812
4182,642840.891763,-620909.307579
4183,642821.757961,-620893.06353
4184,642802.274502,-620877.224314
4185,642782.472745,-620861.769885
4186,642762.414817,-620846.639774
4187,642742.189955,-620831.732919
4188,642721.721584,-620817.163568
4189,642701.041099,-620802.90909
4190,642680.178057,-620788.944508
4191,642659.157231,-620775.24065
4192,642637.9992,-620761.766827
4193,642616.725361,-620748.494283
4194,642595.356623,-620735.394067
4195,642573.913269,-620722.436832
4196,642552.414996,-620709.592857
4197,642530.880965,-620696.832074
4198,642509.329845,-620684.124093
4199,642487.77986,-620671.43822
4200,642466.248846,-620658.743473
4201,642444.753227,-620646.010264
4202,642423.304875,-620633.215491
4203,642401.912276,-620620.341088
4204,642380.577845,-620607.378566
4205,642359.303034,-620594.321244
4206,642338.089392,-620581.162595
4207,642316.938579,-620567.896239
4208,642295.85239,-620554.515913
4209,642274.832783,-620541.015432
4210,642253.881737,-620527.388928
4211,642232.993074,-620513.644558
4212,642212.148985,-620499.810741
4213,642191.331181,-620485.917744
4214,642170.521752,-620471.996144
4215,642149.70309,-620458.076829
4216,642128.857832,-620444.19097
4217,642107.968806,-620430.369987
4218,642087.018984,-620416.645493
4219,642065.991446,-620403.049242
4220,642044.871728,-620389.608912
4221,642023.660808,-620376.325359
4222,642002.365702,-620363.18865
4223,641980.993323,-620350.188683
4224,641959.550468,-620337.315234
4225,641938.043828,-620324.557976
4226,641916.479988,-620311.906493
4227,641894.865442,-620299.350293
4228,641873.206592,-620286.878826
4229,641851.509764,-620274.481489
4230,641829.781212,-620262.147647
4231,641808.02713,-620249.86664
4232,641786.253655,-620237.627795
4233,641764.466883,-620225.420438
4234,641742.672874,-620213.233904
4235,641720.877661,-620201.057551
4236,641699.087261,-620188.880764
4237,641677.307687,-620176.692966
4238,641655.544939,-620164.483652
4239,641633.803082,-620152.24567
4240,641612.082335,-620139.978374
4241,641590.383661,-620127.679789
4242,641568.70924,-620115.345832
4243,641547.061303,-620102.972315
4244,641525.442071,-620090.55504
4245,641503.853762,-620078.089795
4246,641482.298588,-620065.57236
4247,641460.778758,-620052.998499
4248,641439.29648,-620040.363972
4249,641417.853956,-620027.664526
4250,641396.453392,-620014.895901
4251,641375.096991,-620002.05383
4252,641353.786957,-619989.134037
4253,641332.525497,-619976.132245
4254,641311.314819,-619963.044168
4255,641290.157137,-619949.86552
4256,641269.054664,-619936.592009
4257,641248.009624,-619923.219344
4258,641227.024245,-619909.743237
4259,641206.101136,-619896.15964
4260,641185.243877,-619882.465175
4261,641164.456312,-619868.656697
4262,641143.741847,-619854.730781
4263,641123.103952,-619840.684049
4264,641102.546225,-619826.513207
4265,641082.072375,-619812.215038
4266,641061.686214,-619797.786393
4267,641041.138355,-619783.559138
4268,641020.98526,-619768.797379
4269,641000.93476,-619753.893206
4270,640980.990928,-619738.843691
4271,640961.157867,-619723.645931
4272,640941.439704,-619708.297037
4273,640921.840574,-619692.794134
4274,640902.364605,-619677.134345
4275,640883.015909,-619661.314785
4276,640863.797856,-619645.333443
4277,640844.706874,-619629.196812
4278,640825.732855,-619612.919176
4279,640806.864925,-619596.515364
4280,640788.092016,-619580.000073
4281,640769.402889,-619563.387882
4282,640750.786148,-619546.693261
4283,640732.230267,-619529.930588
4284,640713.723607,-619513.114161
4285,640695.254434,-619496.258209
4286,640676.810944,-619479.376908
4287,640658.381277,-619462.48439
4288,640639.953545,-619445.59476
4289,640621.515845,-619428.722107
4290,640603.056282,-619411.880515
4291,640584.56299,-619395.084082
4292,640566.024162,-619378.346929
4293,640547.428113,-619361.683213
4294,640528.763035,-619345.10688
4295,640510.019778,-619328.628514
4296,640491.197295,-619312.249019
4297,640472.296049,-619295.967544
4298,640453.316531,-619279.783269
4299,640434.259253,-619263.6954
4300,640415.124754,-619247.703171
4301,640395.913593,-619231.805843
4302,640376.62635,-619216.002701
4303,640357.263625,-619200.293056
4304,640337.826034,-619184.676241
