,x,y
8139,676702.835345,-603150.276727
8140,676714.033395,-603127.953203
8141,676725.336075,-603105.68073
8142,676736.740209,-603083.458206
8143,676748.242647,-603061.284482
8144,676759.84026,-603039.15836
8145,676771.529943,-603017.078596
8146,676783.308616,-602995.043901
8147,676795.17322,-602973.052938
8148,676807.120721,-602951.104326
8149,676819.148164,-602929.19667
8150,676831.254239,-602907.329444
8151,676843.439544,-602885.503188
8152,676855.704769,-602863.718524
8153,676868.050532,-602841.9762
8154,676880.477382,-602820.277065
8155,676892.985906,-602798.621894
8156,676905.576722,-602777.011433
8157,676918.250412,-602755.446497
8158,676931.007523,-602733.927968
8159,676943.84857,-602712.456786
8160,676956.774041,-602691.033939
8161,676969.784401,-602669.660454
8162,676982.880097,-602648.337389
8163,676996.061558,-602627.06582
8164,677009.329204,-602605.846837
8165,677022.683444,-602584.68153
8166,677036.124684,-602563.570979
8167,677049.653326,-602542.516248
8168,677063.269776,-602521.518372
8169,677076.972087,-602500.576844
8170,677090.750103,-602479.685822
8171,677104.593363,-602458.839153
8172,677118.491864,-602438.030869
8173,677132.43564,-602417.254939
8174,677146.414762,-602396.505283
8175,677160.419328,-602375.775781
8176,677174.439463,-602355.060288
8177,677188.465315,-602334.352645
8178,677202.487046,-602313.646693
8179,677216.494833,-602292.936284
8180,677230.478861,-602272.215293
8181,677244.429315,-602251.47763
8182,677258.336382,-602230.717255
8183,677272.190239,-602209.928185
8184,677285.981051,-602189.104505
8185,677299.698962,-602168.240385
8186,677313.33409,-602147.330082
8187,677326.876531,-602126.367959
8188,677340.318214,-602105.349504
8189,677353.657159,-602084.273972
8190,677366.892623,-602063.141434
8191,677380.023839,-602041.951976
8192,677393.050015,-602020.705692
8193,677405.97034,-601999.402681
8194,677418.783993,-601978.04304
8195,677431.49014,-601956.626862
8196,677444.087944,-601935.15423
8197,677456.576572,-601913.625208
8198,677468.955191,-601892.039843
8199,677481.222983,-601870.398155
8200,677493.379142,-601848.700133
8201,677505.422881,-601826.945731
8202,677517.35344,-601805.134859
8203,677529.170082,-601783.267384
8204,677540.872106,-601761.343118
8205,677552.458846,-601739.361815
8206,677563.929674,-601717.323166
8207,677575.284006,-601695.226789
8208,677586.520786,-601673.071961
8209,677597.637771,-601650.857253
8210,677608.632566,-601628.581101
8211,677619.502797,-601606.241892
8212,677630.246112,-601583.837963
8213,677640.860181,-601561.367597
8214,677651.3427,-601538.829019
8215,677661.691388,-601516.2204
8216,677671.903991,-601493.539845
8217,677681.978281,-601470.785399
8218,677691.91206,-601447.955041
8219,677701.70316,-601425.046682
8220,677711.586543,-601402.157625
8221,677721.021581,-601379.058114
8222,677730.301976,-601355.872831
8223,677739.425574,-601332.59958
8224,677748.389577,-601309.238258
8225,677757.190313,-601285.790788
8226,677765.823931,-601262.259213
8227,677774.362021,-601238.67222
8228,677782.735797,-601215.007476
8229,677790.930823,-601191.263295
8230,677798.943473,-601167.441934
8231,677806.770083,-601143.545663
8232,677814.406951,-601119.576762
8233,677821.850339,-601095.537526
8234,677829.096474,-601071.430269
8235,677836.141549,-601047.257321
8236,677842.981724,-601023.021032
8237,677849.613128,-600998.723773
8238,677856.031865,-600974.367941
8239,677862.469452,-600950.011522
8240,677868.295749,-600925.508381
8241,677873.896056,-600900.95679
8242,677879.266676,-600876.359385
8243,677884.403893,-600851.718828
8244,677889.303979,-600827.037804
8245,677893.963195,-600802.319025
8246,677898.378057,-600777.565274
8247,677902.546681,-600752.7796
8248,677906.467796,-600727.965092
8249,677910.140131,-600703.124764
8250,677913.561046,-600678.261386
8251,677916.72573,-600653.377463
8252,677919.629182,-600628.475554
8253,677922.346325,-600603.565544
8254,677924.72261,-600578.635617
8255,677926.785644,-600553.693117
8256,677928.573562,-600528.74466
8257,677930.081284,-600503.793036
8258,677931.30373,-600478.841129
8259,677932.235823,-600453.891919
8260,677932.872493,-600428.948481
8261,677933.208673,-600404.013994
8262,677933.239307,-600379.091738
8263,677932.959344,-600354.185098
8264,677932.363746,-600329.297568
8265,677931.447485,-600304.432752
8266,677930.205545,-600279.594369
8267,677928.632929,-600254.786254
8268,677926.724652,-600230.012362
8269,677924.475931,-600205.276752
8270,677921.72244,-600180.601857
8271,677918.849709,-600155.949462
8272,677915.642048,-600131.344381
8273,677912.098514,-600106.789096
8274,677908.218121,-600082.286134
8275,677904.000115,-600057.838273
8276,677899.447932,-600033.447764
8277,677894.568921,-600009.116113
8278,677889.370575,-599984.844661
8279,677883.860377,-599960.634607
8280,677878.045809,-599936.487011
8281,677871.934352,-599912.402802
8282,677865.533491,-599888.382775
8283,677859.005305,-599864.385302
8284,677852.231021,-599840.441699
8285,677845.185123,-599816.56129
8286,677837.8746,-599792.744774
8287,677830.306451,-599768.992753
8288,677822.487692,-599745.305727
8289,677814.213868,-599721.755623
8290,677805.824451,-599698.233406
8291,677797.204513,-599674.779271
8292,677788.360454,-599651.39358
8293,677779.29868,-599628.076633
8294,677770.025603,-599604.828673
8295,677760.547622,-599581.649891
8296,677750.871121,-599558.540435
8297,677741.002459,-599535.500412
8298,677730.94825,-599512.529774
8299,677720.715818,-599489.628111
8300,677710.388652,-599466.761339
8301,677699.903892,-599443.958538
8302,677689.255044,-599421.225299
8303,677678.449899,-599398.560942
8304,677667.496211,-599375.964721
8305,677656.4017,-599353.435826
8306,677645.174056,-599330.97339
8307,677633.820938,-599308.576492
8308,677622.349976,-599286.244162
8309,677610.768776,-599263.975384
8310,677599.084914,-599241.769106
8311,677587.305942,-599219.624239
8312,677575.439386,-599197.539666
8313,677563.452502,-599175.535826
8314,677551.381093,-599153.596299
8315,677539.246164,-599131.709351
8316,677527.053332,-599109.870683
8317,677514.808106,-599088.076009
8318,677502.513744,-599066.322289
8319,677490.171538,-599044.607627
8320,677477.782742,-599022.930216
8321,677465.348646,-599001.288296
8322,677452.870574,-598979.68015
8323,677440.349876,-598958.104108
8324,677427.787936,-598936.558539
8325,677415.186163,-598915.041854
8326,677402.545994,-598893.552503
8327,677389.86863,-598872.08913
8328,677377.154236,-598850.651067
8329,677364.402732,-598829.23786
8330,677351.614073,-598807.849102
8331,677338.788239,-598786.484426
8332,677325.92524,-598765.143504
8333,677313.025107,-598743.826039
8334,677300.087891,-598722.531768
8335,677287.113661,-598701.26045
8336,677274.102501,-598680.011869
8337,677261.054507,-598658.785825
8338,677247.969783,-598637.582132
8339,677234.848439,-598616.400616
8340,677221.690591,-598595.241107
8341,677208.496351,-598574.10344
8342,677195.265832,-598552.987446
8343,677181.999141,-598531.892952
8344,677168.696376,-598510.819775
8345,677155.357625,-598489.767719
8346,677141.98296,-598468.736571
8347,677128.572418,-598447.726069
8348,677115.125868,-598426.735735
8349,677101.643227,-598405.765208
8350,677088.124617,-598384.814423
8351,677074.570243,-598363.883428
8352,677060.980321,-598342.972284
8353,677047.35508,-598322.081065
8354,677033.694756,-598301.209854
8355,677019.999591,-598280.358745
8356,677006.269836,-598259.527834
8357,676992.505745,-598238.717226
8358,676978.707573,-598217.927023
8359,676964.875579,-598197.157331
8360,676951.010021,-598176.408251
8361,676937.111154,-598155.679883
8362,676923.179231,-598134.972317
8363,676909.2145,-598114.285637
8364,676895.217204,-598093.619916
8365,676881.187576,-598072.975215
8366,676867.125841,-598052.35158
8367,676853.032213,-598031.749039
8368,676838.906894,-598011.167605
8369,676824.750072,-597990.607267
8370,676810.561921,-597970.067991
8371,676796.342596,-597949.549722
8372,676782.092235,-597929.052372
8373,676767.810956,-597908.57583
8374,676753.498856,-597888.11995
8375,676739.15601,-597867.684553
8376,676724.782467,-597847.269428
8377,676710.378252,-597826.874323
8378,676695.94336,-597806.498947
8379,676681.47776,-597786.142971
8380,676666.98139,-597765.806018
8381,676652.454156,-597745.487669
8382,676637.895909,-597725.187422
8383,676623.306531,-597704.904814
8384,676608.686192,-597684.639783
8385,676594.035247,-597664.392536
8386,676579.354131,-597644.163406
8387,676564.643347,-597623.952819
8388,676549.90345,-597603.761278
8389,676535.135032,-597583.589343
8390,676520.338712,-597563.437605
8391,676505.51512,-597543.306674
8392,676490.664888,-597523.197155
8393,676475.788796,-597503.109504
8394,676460.888484,-597483.043463
8395,676445.96585,-597462.998492
8396,676431.022744,-597442.973972
8397,676416.060959,-597422.969195
8398,676401.082217,-597402.983343
8399,676386.088165,-597383.015478
8400,676371.08036,-597363.064521
8401,676356.060709,-597343.12891
8402,676341.037299,-597323.2023
8403,676326.022794,-597303.274865
8404,676311.029947,-597283.336681
8405,676296.071509,-597263.377826
8406,676281.160242,-597243.388401
8407,676266.308932,-597223.358553
8408,676251.530407,-597203.278495
8409,676236.83755,-597183.138529
8410,676222.243314,-597162.929065
8411,676207.760737,-597142.640643
8412,676193.402958,-597122.263955
8413,676179.183233,-597101.789865
8414,676165.11495,-597081.209428
8415,676151.211666,-597060.513942
8416,676137.487451,-597039.695462
8417,676123.957085,-597018.747141
8418,676110.635537,-596997.662475
8419,676097.537803,-596976.435016
8420,676084.677794,-596955.059466
8421,676072.053677,-596933.540144
8422,676059.576123,-596911.931598
8423,676047.224898,-596890.246287
8424,676035.084634,-596868.437401
8425,676023.142149,-596846.514774
8426,676011.384071,-596824.487929
8427,675999.796839,-596802.366107
8428,675988.366722,-596780.15828
8429,675977.079818,-596757.873172
8430,675965.922069,-596735.519278
8431,675954.880067,-596713.104474
8432,675943.945152,-596690.633967
8433,675933.110434,-596668.111851
8434,675922.369111,-596645.54232
8435,675911.715415,-596622.931815
8436,675901.143904,-596600.287628
8437,675890.648888,-596577.616472
8438,675880.224321,-596554.924145
8439,675869.863748,-596532.215333
8440,675859.560251,-596509.493419
8441,675849.106318,-596486.847771
8442,675839.07572,-596464.023954
8443,675829.149262,-596441.162651
8444,675819.362812,-596418.245444
8445,675809.752395,-596395.254228
8446,675800.354236,-596372.171363
8447,675791.204802,-596348.97983
8448,675782.340843,-596325.663383
8449,675773.799435,-596302.206705
8450,675765.616771,-596278.595936
8451,675757.82099,-596254.820742
8452,675750.436955,-596230.872404
8453,675744.422276,-596206.516337
8454,675738.226181,-596182.15352
8455,675732.531527,-596157.616546
8456,675727.372547,-596132.9196
8457,675722.505947,-596108.123168
8458,675718.211528,-596083.193245
8459,675714.520749,-596058.14776
8460,675711.464702,-596033.006479
8461,675710.318318,-596007.695464
8462,675708.889367,-595982.441835
8463,675708.163408,-595957.176159
8464,675708.130618,-595931.925393
8465,675708.614815,-595906.713061
8466,675709.512235,-595881.548305
8467,675711.063065,-595856.449768
8468,675713.258617,-595831.437213
8469,675716.090853,-595806.528877
8470,675720.480704,-595781.866609
8471,675724.749236,-595757.269657
8472,675729.631806,-595732.832738
8473,675734.871724,-595708.513651
8474,675740.522518,-595684.315409
8475,675746.779481,-595660.283801
8476,675753.642757,-595636.426203
8477,675761.112926,-595612.748379
8478,675769.190948,-595589.254678
8479,675777.87751,-595565.949545
8480,675787.349082,-595542.916454
8481,675797.130738,-595519.954506
8482,675807.483238,-595497.177328
8483,675818.467414,-595474.628939
8484,675830.081863,-595452.329238
8485,675842.323933,-595430.300668
8486,675855.186584,-595408.565878
8487,675868.650766,-595387.141816
8488,675882.687632,-595366.039345
8489,675897.589644,-595345.502682
8490,675912.932759,-595325.270627
8491,675928.658711,-595305.322632
8492,675944.721854,-595285.644884
8493,675961.190212,-595266.317081
8494,675978.026606,-595247.337952
8495,675995.194145,-595228.705146
8496,676012.656273,-595210.414329
8497,676030.380896,-595192.454891
8498,676048.343919,-595174.809601
8499,676066.851189,-595157.788102
8500,676085.32823,-595140.83376
8501,676103.963724,-595124.129177
8502,676122.739342,-595107.654547
8503,676141.638306,-595091.389786
8504,676160.649959,-595075.319835
8505,676179.767601,-595059.432941
8506,676198.989945,-595043.722941
8507,676218.324465,-595028.194217
8508,676237.779121,-595012.852657
8509,676257.361409,-594997.704555
8510,676277.078355,-594982.756603
8511,676296.896356,-594967.960553
8512,676316.796154,-594953.283328
8513,676336.848625,-594938.819756
8514,676357.05956,-594924.578486
8515,676377.434251,-594910.568534
8516,676397.977487,-594896.79927
8517,676418.693555,-594883.280399
8518,676439.586233,-594870.021947
8519,676460.658786,-594857.034245
8520,676481.913971,-594844.327911
8521,676503.354031,-594831.913841
8522,676524.980572,-594819.802959
8523,676546.784691,-594807.986952
8524,676568.850552,-594796.64308
8525,676591.096143,-594785.626915
8526,676613.474679,-594774.849982
8527,676635.975088,-594764.290819
8528,676658.644344,-594754.057597
8529,676681.476066,-594744.147474
8530,676704.464068,-594734.557485
8531,676727.602367,-594725.284602
8532,676750.884603,-594716.325965
8533,676774.303733,-594707.678871
8534,676797.852812,-594699.340466
8535,676821.525083,-594691.307789
8536,676845.313982,-594683.577784
8537,676869.213137,-594676.147303
8538,676893.216363,-594669.013113
8539,676917.317667,-594662.171897
8540,676941.524124,-594655.666736
8541,676965.840539,-594649.54012
8542,676990.235257,-594643.698083
8543,677014.703486,-594638.138993
8544,677039.236096,-594632.841706
8545,677063.808347,-594627.707792
8546,677088.443982,-594622.853653
8547,677113.138508,-594618.277528
8548,677137.88754,-594613.977636
8549,677162.6868,-594609.952176
8550,677187.532116,-594606.199334
8551,677212.419429,-594602.717288
8552,677237.344788,-594599.504208
8553,677262.304352,-594596.55826
8554,677287.294393,-594593.877616
8555,677312.311297,-594591.460451
8556,677337.351559,-594589.304948
8557,677362.396516,-594587.203334
8558,677387.484316,-594585.701243
8559,677412.582507,-594584.45549
8560,677437.688042,-594583.464272
8561,677462.797993,-594582.72582
8562,677487.909548,-594582.238398
8563,677513.020014,-594582.000312
8564,677538.12682,-594582.009908
8565,677563.227511,-594582.265581
8566,677588.322174,-594582.687935
8567,677613.40906,-594583.329247
8568,677638.485459,-594584.215366
8569,677663.549301,-594585.345017
8570,677688.598634,-594586.71704
8571,677713.631382,-594588.332996
8572,677738.645058,-594590.198404
8573,677763.636941,-594592.31912
8574,677788.618045,-594594.591932
8575,677813.537267,-594597.393496
8576,677838.421438,-594600.467857
8577,677863.266945,-594603.820783
8578,677888.069932,-594607.458025
8579,677912.826193,-594611.385296
8580,677937.53114,-594615.608251
8581,677962.179922,-594620.13249
8582,677986.76741,-594624.963548
8583,678011.288187,-594630.106885
8584,678035.736601,-594635.567696
8585,678060.106783,-594641.350862
8586,678084.392609,-594647.461157
8587,678108.622501,-594653.786525
8588,678132.761244,-594660.438687
8589,678156.761399,-594667.547778
8590,678180.65289,-594674.994798
8591,678204.428701,-594682.783707
8592,678228.081601,-594690.918276
8593,678251.604509,-594699.401133
8594,678274.990459,-594708.234043
8595,678298.232346,-594717.418649
8596,678321.322921,-594726.956481
